1,M. Akhbari,23,G
21,F. Garousian,24,G
2,M. Iranpourian,31,D
4,K. Shafiei,29,D
5,H. Mohammadi,25,D
8,M. Bengar,37,D
16,M. Mehdizadeh,22,D
3,A. Aghasi,19,D
12,A. Faraji,21,D
6,M. Kiani,29,M
7,S. Aghaei,21,M
13,Karrar Jassim,29,M
14,Mohammad Nouri,33,M
17,S. Rafiei,26,M
66,S. Ashouri,28,M
10,M. Ebrahimi,32,A
11,Edinho,34,A
20,M. Sharifi,24,A
24,F. Hatami,30,A
25,A. Ramezani,23,A
77,S. Goudarzi,29,A
